AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.18.0.4. Set the 'ServerName' directive globally to suppress this message
[Mon Nov 08 09:20:00.342540 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:01.398957 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:02.451975 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:03.501985 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:04.541667 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:05.586947 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:06.643431 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:07.683621 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:08.721486 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:09.763389 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:10.815346 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:11.860139 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:12.901159 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:13.951844 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:14.996974 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:16.041098 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:17.088376 2021] [php:notice] [pid 17] [client 172.18.0.1:54002] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:18.146798 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:19.189670 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:20.237819 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:21.296548 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:22.348223 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:23.391572 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:24.433794 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:25.484361 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:26.538610 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:27.594635 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:28.637879 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:29.691202 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:30.732510 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:31.769765 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:32.819474 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:33.863263 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:34.917694 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:35.964755 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:37.001729 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:38.040211 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:39.108967 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:40.166072 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:41.211233 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:42.253387 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:43.298122 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:44.336497 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:45.385781 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:46.422862 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:47.471097 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:48.521444 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:49.568073 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:50.621159 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:51.672996 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:52.722182 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:53.778351 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:54.831280 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:55.879585 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:56.923406 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:20:57.974718 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:00.320327 2021] [php:notice] [pid 18] [client 172.18.0.1:54408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:10.359086 2021] [php:notice] [pid 5662] [client 172.18.0.1:54570] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:20.410741 2021] [php:notice] [pid 5663] [client 172.18.0.1:54576] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:30.447026 2021] [php:notice] [pid 5664] [client 172.18.0.1:54582] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:40.479774 2021] [php:notice] [pid 20] [client 172.18.0.1:54588] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:21:50.521332 2021] [php:notice] [pid 21] [client 172.18.0.1:54594] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:22:00.566933 2021] [php:notice] [pid 19] [client 172.18.0.1:54600] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:22:10.875943 2021] [php:notice] [pid 480] [client 172.18.0.1:54606] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:22:20.927815 2021] [php:notice] [pid 17] [client 172.18.0.1:54612] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 08 09:22:30.991655 2021] [php:notice] [pid 18] [client 172.18.0.1:54618] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.18.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
